Maakond,Aasta,Hoone liik,Tekkepõhjus,Kuu,Hoonetulekahjud
Tartu maakond,2018,Eluhooned,Rike kütteseadmes,3,1
Tartu maakond,2018,Mitteeluhooned,Lahtise tule kasutamisel,3,2
Tartu maakond,2018,Eluhooned,Suitsetamisel,3,1
Tartu maakond,2018,Eluhooned,Lahtise tule kasutamisel,3,1
Saare maakond,2018,Eluhooned,Rike elektripaigaldises,3,1
Saare maakond,2018,Eluhooned,Kütteseadmete kasutamisel,3,1
Saare maakond,2018,Eluhooned,Laste mängimine lahtise tulega,3,1
Rapla maakond,2018,Eluhooned,Lahtise tule kasutamisel,3,1
Rapla maakond,2018,Mitteeluhooned,Laste mängimine lahtise tulega,3,1
Pärnu maakond,2018,Mitteeluhooned,Suitsetamisel,3,1
Pärnu maakond,2018,Eluhooned,Rike elektriseadmes,3,2
Pärnu maakond,2018,Eluhooned,Lahtise tule kasutamisel,3,1
Pärnu maakond,2018,Eluhooned,Laste mängimine lahtise tulega,3,1
Pärnu maakond,2018,Eluhooned,Suitsetamisel,3,1
Pärnu maakond,2018,Eluhooned,Toiduvalmistamisel (kõrbemine),3,2
Pärnu maakond,2018,Mitteeluhooned,Seadme või süsteemi vale paigaldus,3,1
Pärnu maakond,2018,Eluhooned,Tahma süttimine suitsulõõris - tahmapõleng korstnas,3,1
Põlva maakond,2018,Eluhooned,Toiduvalmistamisel (kõrbemine),3,1
Põlva maakond,2018,Eluhooned,Rike elektripaigaldises,3,1
Lääne-Viru maakond,2018,Eluhooned,Tuletöödel,3,1
Lääne-Viru maakond,2018,Mitteeluhooned,Kuritahtlik,3,1
Lääne-Viru maakond,2018,Mitteeluhooned,Rike kütteseadmes,3,1
Lääne-Viru maakond,2018,Mitteeluhooned,Kütteseadmete kasutamisel,3,2
Lääne-Viru maakond,2018,Eluhooned,Lahtise tule kasutamisel,3,1
Lääne-Viru maakond,2018,Eluhooned,Kindlaks tegemata põhjus,3,1
Lääne-Viru maakond,2018,Eluhooned,Kütteseadmete kasutamisel,3,1
Järva maakond,2018,Mitteeluhooned,Konstruktsioonipuudus,3,1
Järva maakond,2018,Eluhooned,Kütteseadmete kasutamisel,3,2
Järva maakond,2018,Mitteeluhooned,Elektriseadmete kasutamisel,3,1
Jõgeva maakond,2018,Eluhooned,Kütteseadmete kasutamisel,3,1
Jõgeva maakond,2018,Eluhooned,Suitsetamisel,3,1
Ida-Viru maakond,2018,Mitteeluhooned,Lahtise tule kasutamisel,3,1
Ida-Viru maakond,2018,Mitteeluhooned,Mootorsõiduki elektri- ja toitesüsteemi rike,3,1
Ida-Viru maakond,2018,Eluhooned,Lahtise tule kasutamisel,3,4
Ida-Viru maakond,2018,Mitteeluhooned,Kindlaks tegemata põhjus,3,1
Ida-Viru maakond,2018,Mitteeluhooned,Rike elektripaigaldises,3,2
Ida-Viru maakond,2018,Eluhooned,Tuletöödel,3,1
Ida-Viru maakond,2018,Eluhooned,Kuritahtlik,3,3
Ida-Viru maakond,2018,Eluhooned,Suitsetamisel,3,2
Ida-Viru maakond,2018,Mitteeluhooned,Kuritahtlik,3,1
Ida-Viru maakond,2018,Eluhooned,Tehnilise seadme rike,3,1
Harju maakond,2018,Mitteeluhooned,Konstruktsioonipuudus,3,2
Harju maakond,2018,Eluhooned,Rike kütteseadmes,3,1
Harju maakond,2018,Eluhooned,Rike elektripaigaldises,3,2
Harju maakond,2018,Eluhooned,Mootorsõiduki elektri- ja toitesüsteemi rike,3,1
Harju maakond,2018,Eluhooned,Toiduvalmistamisel (kõrbemine),3,1
Harju maakond,2018,Eluhooned,Kindlaks tegemata põhjus,3,2
Harju maakond,2018,Eluhooned,Tuletöödel,3,1
Harju maakond,2018,Eluhooned,Seadme või süsteemi vale paigaldus,3,1
Harju maakond,2018,Mitteeluhooned,Rike kütteseadmes,3,1
Harju maakond,2018,Mitteeluhooned,Kindlaks tegemata põhjus,3,1
Harju maakond,2018,Mitteeluhooned,Mootorsõiduki elektri- ja toitesüsteemi rike,3,1
Harju maakond,2018,Eluhooned,Elektriseadmete kasutamisel,3,2
Harju maakond,2018,Mitteeluhooned,Elektriseadmete kasutamisel,3,1
Harju maakond,2018,Mitteeluhooned,Lahtise tule kasutamisel,3,7
Harju maakond,2018,Eluhooned,Lahtise tule kasutamisel,3,4
Harju maakond,2018,Eluhooned,Suitsetamisel,3,4
Harju maakond,2018,Eluhooned,Rike elektriseadmes,3,1
Võru maakond,2018,Mitteeluhooned,Tahma süttimine suitsulõõris - tahmapõleng korstnas,4,1
Viljandi maakond,2018,Eluhooned,Rike elektripaigaldises,4,1
Viljandi maakond,2018,Mitteeluhooned,Summutist jt seadmetest lenduvad sädemed,4,1
Valga maakond,2018,Eluhooned,Suitsetamisel,4,3
Valga maakond,2018,Eluhooned,Lahtise tule kasutamisel,4,1
Tartu maakond,2018,Mitteeluhooned,Laste mängimine lahtise tulega,4,1
